0.24	3666.90	4510.00	9.31	27.30	42.20	2703.20	75.46	120.41	0.35	80.11	51.65	2631.70	24.34	50.31	3102.10	24.66	65.84	234.22	341.06	94.69	77.41	32.26	9.03	26.12	6.90	19.36	1.68	33.03	13.72	24.21	1.10	18.58	2.27	4.88	2.27	0.04	0.82	0.09	54.21	43.25	63.15	53.55	23.75	60.48	22.29	41.15	42.95	47.24	48.28	41.26	14.06
0.24	3659.40	4481.20	9.18	26.78	42.04	2705.30	74.51	120.41	0.34	80.40	49.97	2634.80	24.76	49.13	3102.00	22.30	65.90	232.75	341.20	94.56	77.58	32.26	9.03	26.12	6.90	19.36	1.68	33.03	13.72	24.21	1.10	18.58	2.27	4.88	2.27	0.04	0.82	0.09	54.21	43.25	63.28	53.89	23.85	60.37	22.37	41.41	38.02	44.53	48.54	40.88	19.64
0.25	3662.80	4434.10	9.40	26.40	42.48	2703.50	74.57	120.40	0.32	80.23	47.11	2631.20	25.43	49.96	3101.60	22.79	65.94	234.92	340.69	94.58	77.03	32.43	8.89	26.49	6.51	19.17	1.66	32.83	13.70	23.75	1.16	18.40	2.26	4.82	2.25	0.04	0.82	0.09	54.21	43.25	62.90	53.39	24.17	61.73	21.83	38.64	29.58	46.44	48.48	40.49	18.51
0.25	3620.70	4431.80	9.32	27.14	42.06	2700.30	75.32	120.41	0.32	79.88	51.01	2629.20	26.00	50.78	3097.30	23.72	65.86	233.14	341.55	94.66	77.17	32.43	8.89	26.49	6.51	19.17	1.66	32.83	13.70	23.75	1.16	18.40	2.26	4.82	2.25	0.03	0.84	0.08	53.46	43.96	63.62	53.42	24.12	61.64	22.42	38.91	41.07	48.33	48.13	40.90	16.31
0.23	3771.60	4455.80	9.37	26.99	42.04	2702.70	75.32	120.42	0.32	80.21	49.28	2632.30	23.55	48.13	3099.60	21.73	65.84	231.81	341.38	94.44	77.53	31.84	9.02	25.94	6.83	19.09	1.62	32.67	13.75	23.65	1.13	18.73	2.27	4.89	2.23	0.03	0.84	0.08	53.46	43.96	64.63	53.50	22.33	59.10	22.53	38.78	35.97	42.20	48.10	41.47	21.00
0.23	3754.70	4461.90	9.40	26.79	42.54	2700.00	75.77	120.41	0.32	80.08	50.55	2628.50	24.31	50.76	3098.20	22.86	65.83	234.43	340.87	94.34	76.77	31.84	9.02	25.94	6.83	19.09	1.62	32.67	13.75	23.65	1.13	18.73	2.27	4.89	2.23	0.03	0.84	0.08	53.46	43.96	64.92	53.43	22.52	61.31	21.77	37.98	39.70	48.29	47.73	41.37	18.39
0.29	3691.80	4464.40	9.37	26.70	42.14	2699.90	75.75	120.42	0.33	80.19	50.61	2629.40	24.32	48.54	3096.30	22.24	65.83	233.85	340.98	94.42	77.69	32.14	8.93	26.43	6.76	18.74	1.67	33.35	14.04	24.30	1.40	18.56	2.25	4.83	2.22	0.03	0.84	0.08	53.46	43.96	63.40	53.54	27.97	60.89	22.05	38.85	39.89	43.16	47.63	41.69	19.79
0.28	3716.10	4411.70	9.46	26.69	42.74	2701.80	74.49	120.38	0.33	80.38	48.44	2629.80	25.21	47.81	3099.50	23.11	65.86	230.76	340.76	94.51	77.66	32.14	8.93	26.43	6.76	18.74	1.67	33.35	14.04	24.30	1.40	18.56	2.25	4.83	2.22	0.03	0.84	0.08	53.46	43.96	62.98	54.17	28.21	61.90	21.98	38.82	33.50	41.46	47.76	40.70	17.71
0.26	3690.10	4498.50	9.33	27.11	42.60	2699.30	74.64	120.40	0.36	80.33	49.46	2627.80	26.07	51.18	3099.00	22.55	65.90	231.17	340.60	94.41	77.26	32.55	8.93	26.62	6.83	19.11	1.70	32.97	13.70	24.02	1.34	18.93	2.27	4.80	2.34	0.03	0.83	0.10	52.76	43.79	64.13	53.97	25.25	62.34	21.96	42.80	36.52	49.27	48.02	41.30	19.05
0.26	3730.00	4508.80	9.36	26.96	42.35	2697.00	74.93	120.39	0.36	80.08	50.58	2624.70	25.88	50.20	3096.40	22.20	65.91	232.24	340.56	94.54	77.15	32.55	8.93	26.62	6.83	19.11	1.70	32.97	13.70	24.02	1.34	18.93	2.27	4.80	2.34	0.03	0.83	0.10	52.76	43.79	63.44	53.85	25.34	59.76	21.53	42.93	39.81	47.00	47.97	41.09	19.92
0.22	3691.60	4444.90	9.29	26.78	42.34	2697.20	75.23	120.39	0.32	80.20	49.26	2626.00	24.51	49.84	3094.50	23.05	65.85	233.19	340.82	94.55	77.48	32.05	8.89	26.14	6.94	19.23	1.70	32.69	13.90	24.08	1.44	18.35	2.28	5.00	2.23	0.03	0.83	0.10	52.76	43.79	63.58	53.69	21.18	62.81	21.95	38.22	35.91	46.17	47.93	40.84	17.88
0.22	3705.10	4434.50	9.32	27.00	42.16	2697.80	75.16	120.41	0.32	80.30	50.94	2626.40	24.80	49.78	3095.20	22.91	65.87	231.65	340.81	94.58	77.16	32.05	8.89	26.14	6.94	19.23	1.70	32.69	13.90	24.08	1.44	18.35	2.28	5.00	2.23	0.03	0.83	0.10	52.76	43.79	63.34	53.81	21.36	60.35	22.03	38.35	40.87	46.03	48.11	41.19	18.21
0.27	3656.10	4427.10	9.39	26.81	42.35	2696.20	74.74	120.35	0.34	80.18	51.47	2624.00	25.91	50.22	3094.00	23.36	65.89	233.68	340.60	94.66	77.00	32.18	9.08	26.20	7.07	18.82	1.70	33.04	13.80	23.46	1.30	18.87	2.29	4.91	2.22	0.03	0.83	0.10	52.76	43.79	63.19	53.52	25.86	61.30	21.79	40.98	42.44	47.05	47.97	40.77	17.16
0.26	3649.70	4461.30	9.30	27.11	42.20	2696.00	74.67	120.40	0.35	80.14	50.57	2624.00	25.05	50.54	3094.00	22.91	65.90	233.12	340.44	94.72	77.40	32.18	9.08	26.20	7.07	18.82	1.70	33.04	13.80	23.46	1.30	18.87	2.29	4.91	2.22	0.02	0.84	0.11	53.76	44.00	63.30	53.11	25.96	62.39	21.91	40.62	39.77	47.79	47.70	41.28	18.22
0.25	3624.00	4518.40	9.38	26.89	42.31	2698.70	74.85	120.39	0.33	80.27	49.78	2627.30	22.44	50.12	3096.30	23.00	65.86	231.23	340.36	94.75	77.45	32.15	8.82	26.32	7.07	18.97	1.69	32.37	14.08	23.98	1.49	18.60	2.23	4.96	2.29	0.02	0.84	0.11	53.76	44.00	62.56	53.41	24.94	62.91	21.86	39.67	37.44	46.81	47.76	40.43	18.01
0.25	3614.40	4450.50	9.43	26.62	42.15	2701.00	74.38	120.39	0.33	80.37	51.44	2630.20	23.90	50.63	3098.30	22.77	65.87	230.54	341.04	94.76	77.74	32.15	8.82	26.32	7.07	18.97	1.69	32.37	14.08	23.98	1.49	18.60	2.23	4.96	2.29	0.02	0.84	0.11	53.76	44.00	62.72	54.22	24.76	59.38	22.08	39.45	42.33	48.00	47.70	40.85	18.52
0.26	3631.40	4437.60	9.30	26.70	42.05	2702.60	74.54	120.39	0.36	80.43	50.16	2631.80	26.10	50.07	3100.10	23.52	65.91	231.48	340.97	94.74	77.69	31.91	8.96	26.89	6.70	18.51	1.65	33.01	13.87	23.68	1.41	18.54	2.28	4.91	2.24	0.02	0.84	0.11	53.76	44.00	62.26	53.98	25.26	61.16	22.08	43.46	38.56	46.69	47.50	41.08	16.72
0.26	3620.40	4487.70	9.48	26.58	42.01	2702.40	74.15	120.40	0.36	80.30	49.81	2631.10	24.76	51.17	3100.50	23.00	65.91	229.99	340.74	94.71	77.21	31.91	8.96	26.89	6.70	18.51	1.65	33.01	13.87	23.68	1.41	18.54	2.28	4.91	2.24	0.02	0.84	0.11	53.76	44.00	62.45	53.38	25.00	61.30	21.94	43.48	37.55	49.23	47.52	40.44	17.99
0.28	3699.50	4530.90	9.42	26.46	42.39	2705.40	74.39	120.42	0.34	80.32	48.79	2634.10	26.19	50.39	3102.20	22.12	65.88	231.55	341.29	94.62	77.66	32.71	9.00	26.18	6.78	18.53	1.66	33.04	13.93	23.51	1.23	18.82	2.33	4.99	2.24	0.02	0.84	0.11	54.12	43.83	64.32	53.99	27.58	62.96	22.05	40.65	34.55	47.42	47.53	41.40	20.04
0.28	3695.60	4468.00	9.34	27.09	42.68	2705.80	74.88	120.42	0.35	80.33	51.07	2634.50	25.08	47.88	3104.60	23.76	65.89	230.94	341.09	94.34	77.10	32.71	9.00	26.18	6.78	18.53	1.66	33.04	13.93	23.51	1.23	18.82	2.33	4.99	2.24	0.02	0.84	0.11	54.12	43.83	64.39	54.74	27.72	62.00	22.01	40.37	41.26	41.64	47.58	41.39	16.17
0.20	3683.30	4509.00	9.26	26.86	42.56	2701.80	75.37	120.41	0.35	80.03	49.46	2629.60	25.46	49.96	3100.20	22.43	65.84	232.47	341.64	94.46	76.99	32.21	8.90	26.49	6.87	18.72	1.62	33.15	13.86	23.96	1.13	19.02	2.25	4.84	2.29	0.02	0.84	0.11	54.12	43.83	64.00	54.26	19.76	63.82	21.80	41.59	36.51	46.44	47.45	41.56	19.36
0.20	3696.70	4538.10	9.43	26.89	42.08	2702.30	74.90	120.42	0.35	80.24	50.77	2631.20	25.04	50.58	3098.80	21.39	65.77	231.88	341.27	94.52	77.51	32.21	8.90	26.49	6.87	18.72	1.62	33.15	13.86	23.96	1.13	19.02	2.25	4.84	2.29	0.02	0.84	0.11	54.12	43.83	63.77	53.91	19.79	59.07	22.11	41.62	40.36	47.87	47.51	41.55	21.78
0.25	3708.60	4502.50	9.28	27.00	42.25	2701.00	75.04	120.40	0.34	80.19	50.18	2629.50	24.79	51.11	3099.40	23.22	65.79	230.57	340.64	94.51	77.05	32.25	8.73	26.26	6.89	18.63	1.65	33.42	13.94	23.95	1.23	18.24	2.26	4.84	2.28	0.02	0.84	0.11	54.12	43.83	62.87	53.90	24.43	60.57	21.77	40.72	38.64	49.10	47.63	41.49	17.46
0.25	3699.10	4476.50	9.30	26.85	42.56	2700.20	74.45	120.39	0.35	80.13	50.89	2628.90	25.90	48.85	3099.50	23.52	65.79	230.72	340.66	94.53	77.23	32.25	8.73	26.26	6.89	18.63	1.65	33.42	13.94	23.95	1.23	18.24	2.26	4.84	2.28	0.02	0.83	0.09	52.80	43.98	63.03	54.21	24.18	60.73	21.93	40.27	40.73	43.87	47.85	41.40	16.75
0.25	3681.10	4521.00	9.26	26.57	42.12	2701.90	75.05	120.40	0.35	80.28	48.36	2631.50	25.81	49.75	3099.10	24.40	65.83	231.16	340.93	94.59	77.76	32.17	8.99	26.14	6.86	19.28	1.70	33.16	13.97	24.14	1.37	18.83	2.31	4.85	2.30	0.02	0.83	0.09	52.80	43.98	63.11	53.92	23.72	62.99	22.01	42.19	33.27	45.95	47.91	41.49	14.62
0.24	3649.30	4501.60	9.34	26.58	42.48	2701.70	74.76	120.40	0.35	80.34	49.63	2630.80	25.43	50.21	3100.70	22.80	65.86	230.70	340.76	94.55	77.16	32.17	8.99	26.14	6.86	19.28	1.70	33.16	13.97	24.14	1.37	18.83	2.31	4.85	2.30	0.02	0.83	0.09	52.80	43.98	63.65	54.15	23.86	61.72	21.68	41.83	37.00	47.03	48.05	41.95	18.43
0.25	3690.00	4438.10	9.33	26.97	42.40	2700.70	74.23	120.39	0.36	80.15	50.07	2628.30	25.42	49.43	3099.40	23.40	65.84	231.81	340.81	94.60	77.30	32.15	8.88	26.21	6.96	18.56	1.65	32.94	13.79	24.16	1.46	18.94	2.25	4.83	2.23	0.02	0.83	0.09	52.80	43.98	63.23	53.28	24.71	60.66	21.68	42.23	38.31	45.21	48.05	40.50	17.01
0.25	3683.90	4455.80	9.42	26.99	42.67	2701.20	74.37	120.40	0.36	80.23	50.39	2630.30	25.86	50.42	3098.70	22.96	65.84	230.97	340.95	94.63	77.42	32.15	8.88	26.21	6.96	18.56	1.65	32.94	13.79	24.16	1.46	18.94	2.25	4.83	2.23	0.02	0.83	0.09	52.80	43.98	63.33	53.06	24.51	61.38	22.20	42.02	39.24	47.51	48.23	41.61	18.07
0.25	3603.30	4555.40	9.50	27.08	42.13	2701.50	75.28	120.37	0.34	80.22	50.00	2631.20	24.26	49.32	3099.90	23.58	65.84	234.14	341.33	94.47	77.53	32.19	8.85	26.44	7.00	18.53	1.62	32.67	13.88	23.64	1.34	18.49	2.26	4.82	2.27	0.03	0.82	0.09	54.05	43.84	63.83	53.60	24.91	61.86	22.07	39.93	38.09	44.96	47.76	40.82	16.57
0.25	3656.00	4504.30	9.29	27.11	42.10	2704.80	75.01	120.43	0.34	80.35	50.57	2633.10	25.15	48.39	3102.00	23.43	65.86	233.56	341.26	94.63	77.77	32.19	8.85	26.44	7.00	18.53	1.62	32.67	13.88	23.64	1.34	18.49	2.26	4.82	2.27	0.03	0.82	0.09	54.05	43.84	62.93	54.22	24.70	62.34	22.20	40.06	39.78	42.80	47.79	41.74	16.90
0.25	3669.40	4537.80	9.30	27.08	42.54	2704.50	75.37	120.37	0.35	80.32	49.39	2633.90	25.66	48.56	3103.20	24.92	65.90	232.80	341.47	94.60	77.36	32.09	8.75	26.65	7.03	18.93	1.69	33.14	13.79	24.13	1.18	18.39	2.23	4.89	2.28	0.03	0.82	0.09	54.05	43.84	62.24	53.94	24.61	61.08	22.30	41.24	36.30	43.19	47.83	40.96	13.39
0.25	3634.00	4530.20	9.45	26.74	42.78	2706.00	74.08	120.38	0.34	80.32	50.60	2634.70	25.24	50.79	3103.70	22.71	65.91	230.33	341.37	94.57	77.55	32.09	8.75	26.65	7.03	18.93	1.69	33.14	13.79	24.13	1.18	18.39	2.23	4.89	2.28	0.03	0.82	0.09	54.05	43.84	62.85	54.03	24.60	62.53	22.11	41.83	39.87	48.35	48.02	41.13	18.60
0.26	3644.00	4496.10	9.47	27.10	42.71	2707.80	75.67	120.39	0.33	80.32	48.47	2637.00	25.77	47.98	3105.30	22.73	65.90	229.78	341.53	94.62	77.45	32.44	8.96	26.51	6.91	18.82	1.71	32.71	13.82	23.96	1.14	18.79	2.27	4.88	2.27	0.03	0.82	0.09	54.05	43.84	62.28	53.48	25.59	63.50	22.57	40.21	33.60	41.86	48.05	41.17	18.57
0.26	3645.10	4468.90	9.42	26.82	42.32	2708.10	74.71	120.41	0.34	80.12	49.41	2637.10	23.30	49.83	3104.60	22.36	65.87	230.31	341.83	94.65	77.31	32.44	8.96	26.51	6.91	18.82	1.71	32.71	13.82	23.96	1.14	18.79	2.27	4.88	2.27	0.01	0.84	0.10	54.23	43.34	62.26	53.80	25.38	61.39	22.47	40.10	36.35	46.13	47.55	41.42	19.45
0.22	3638.70	4451.30	9.48	27.05	42.21	2707.30	75.31	120.37	0.34	79.98	51.22	2635.80	23.42	50.26	3104.60	23.05	65.78	230.68	342.05	94.66	77.30	32.68	8.84	26.55	6.89	18.47	1.64	32.98	13.99	24.03	1.13	18.85	2.27	4.91	2.34	0.01	0.84	0.10	54.23	43.34	63.38	54.25	22.12	58.86	22.44	40.26	41.70	47.13	47.30	40.83	17.83
0.22	3651.70	4500.70	9.45	27.16	42.39	2706.80	74.44	120.42	0.34	79.89	51.28	2634.60	24.76	51.20	3103.10	23.11	65.69	228.73	342.39	94.70	76.89	32.68	8.84	26.55	6.89	18.47	1.64	32.98	13.99	24.03	1.13	18.85	2.27	4.91	2.34	0.01	0.84	0.10	54.23	43.34	63.16	53.66	22.11	61.94	22.42	40.48	41.85	49.30	47.27	41.61	17.73
0.20	3697.20	4525.60	9.40	26.87	42.45	2707.10	75.09	120.39	0.36	79.89	49.43	2635.50	26.03	51.06	3102.40	22.85	65.62	230.42	342.07	94.63	77.27	32.32	8.82	26.59	6.88	18.51	1.68	32.78	13.62	23.99	1.26	18.83	2.23	4.92	2.33	0.01	0.84	0.10	54.23	43.34	62.50	54.25	19.63	60.38	22.63	42.69	36.44	48.98	46.92	41.03	18.33
0.20	3651.80	4503.50	9.35	26.92	42.28	2707.00	74.58	120.41	0.36	79.97	50.68	2636.40	26.73	50.89	3104.00	22.34	65.60	230.93	342.17	94.70	77.32	32.32	8.82	26.59	6.88	18.51	1.68	32.78	13.62	23.99	1.26	18.83	2.23	4.92	2.33	0.01	0.84	0.10	54.23	43.34	63.28	54.52	19.36	60.42	22.36	42.59	40.09	48.59	46.68	41.28	19.54
0.23	3672.90	4554.00	9.38	26.69	42.29	2711.40	74.98	120.42	0.32	80.26	49.04	2641.00	23.58	49.53	3108.20	23.27	65.60	229.67	341.95	94.48	78.05	32.31	8.74	26.73	7.04	18.39	1.64	32.73	13.56	24.21	1.10	18.92	2.23	4.84	2.28	0.03	0.83	0.11	54.51	43.86	63.06	53.86	22.66	60.14	22.51	37.75	35.28	45.43	47.03	42.07	17.27
0.23	3650.70	4510.70	9.33	27.21	42.61	2712.50	74.86	120.41	0.32	80.33	50.38	2641.00	23.34	49.06	3109.50	23.42	65.68	226.94	341.97	94.52	77.65	32.31	8.74	26.73	7.04	18.39	1.64	32.73	13.56	24.21	1.10	18.92	2.23	4.84	2.28	0.03	0.83	0.11	54.51	43.86	63.44	54.37	22.45	62.35	22.43	37.95	39.21	44.36	47.26	41.03	16.91
0.23	3649.10	4545.40	9.36	27.07	42.40	2711.70	74.54	120.43	0.31	80.06	51.45	2640.70	23.45	51.48	3108.00	21.94	65.70	227.10	342.17	94.52	77.00	31.96	8.75	26.23	6.84	18.46	1.67	32.94	13.89	23.99	1.27	18.79	2.21	4.87	2.24	0.03	0.83	0.11	54.51	43.86	61.93	54.32	22.49	63.75	22.66	37.09	42.36	49.97	47.23	41.33	20.49
0.23	3629.20	4573.50	9.37	27.23	42.29	2712.30	74.88	120.38	0.31	79.99	50.79	2641.60	26.95	50.57	3109.40	22.34	65.63	227.74	342.14	94.70	77.39	31.96	8.75	26.23	6.84	18.46	1.67	32.94	13.89	23.99	1.27	18.79	2.21	4.87	2.24	0.03	0.83	0.11	54.51	43.86	62.28	53.98	22.60	61.37	22.72	36.89	40.43	47.86	47.17	40.42	19.51
0.26	3632.30	4532.50	9.36	27.15	42.53	2712.60	74.73	120.42	0.34	79.88	49.93	2641.10	25.39	51.29	3110.30	23.13	65.61	228.54	341.79	94.46	77.10	32.12	8.88	26.73	6.94	18.60	1.69	32.79	13.91	23.85	1.21	18.32	2.24	4.84	2.30	0.03	0.83	0.11	54.51	43.86	63.92	54.35	26.08	61.46	22.67	41.36	37.88	49.52	47.09	41.13	17.67
